station,valid,tmpf,dwpf,sknt,drct,alti,p01i,vsby,skyc1
LGA,2026-05-22 11:51,58.00,39.00,18.00,60.00,30.36,0.00,10.00,FEW
LGA,2026-05-22 12:51,58.00,38.00,18.00,50.00,30.38,0.00,10.00,FEW
LGA,2026-05-22 13:51,60.00,38.00,15.00,50.00,30.38,0.00,10.00,SCT
LGA,2026-05-22 14:51,59.00,39.00,14.00,50.00,30.39,0.00,10.00,FEW
LGA,2026-05-22 15:51,62.00,38.00,16.00,40.00,30.38,0.00,10.00,FEW
LGA,2026-05-22 16:51,65.00,42.00,13.00,50.00,30.37,0.00,10.00,FEW
LGA,2026-05-22 17:51,66.00,38.00,14.00,40.00,30.36,0.00,10.00,FEW
LGA,2026-05-22 18:51,68.00,36.00,15.00,40.00,30.34,0.00,10.00,FEW
LGA,2026-05-22 19:51,68.00,37.00,13.00,50.00,30.32,0.00,10.00,FEW
LGA,2026-05-22 20:51,66.00,39.00,8.00,130.00,30.33,0.00,10.00,FEW
LGA,2026-05-22 21:51,64.00,38.00,10.00,120.00,30.34,0.00,10.00,FEW
LGA,2026-05-22 22:51,61.00,39.00,13.00,130.00,30.35,0.00,10.00,FEW
LGA,2026-05-22 23:51,59.00,39.00,13.00,120.00,30.36,0.00,10.00,FEW
LGA,2026-05-23 00:51,59.00,36.00,13.00,110.00,30.38,0.00,10.00,FEW
LGA,2026-05-23 01:51,59.00,36.00,9.00,100.00,30.38,0.00,10.00,FEW
LGA,2026-05-23 02:51,58.00,40.00,8.00,50.00,30.39,0.00,10.00,FEW
LGA,2026-05-23 03:51,58.00,41.00,8.00,50.00,30.39,0.00,10.00,SCT
LGA,2026-05-23 04:51,57.00,41.00,9.00,60.00,30.39,0.00,10.00,SCT
LGA,2026-05-23 05:51,57.00,40.00,9.00,60.00,30.39,0.00,10.00,FEW
LGA,2026-05-23 06:51,56.00,37.00,7.00,70.00,30.38,0.00,10.00,FEW
LGA,2026-05-23 07:51,56.00,37.00,6.00,60.00,30.39,0.00,10.00,FEW
LGA,2026-05-23 08:51,56.00,42.00,6.00,80.00,30.40,T,10.00,SCT
LGA,2026-05-23 09:51,55.00,46.00,6.00,70.00,30.41,T,10.00,BKN
LGA,2026-05-23 10:51,55.00,48.00,5.00,70.00,30.43,0.01,10.00,OVC
LGA,2026-05-23 11:51,55.00,48.00,5.00,60.00,30.45,T,10.00,OVC
LGA,2026-05-23 12:51,56.00,48.00,7.00,60.00,30.46,T,10.00,FEW
LGA,2026-05-23 13:51,56.00,45.00,11.00,70.00,30.45,0.00,10.00,FEW
LGA,2026-05-23 14:51,57.00,44.00,10.00,60.00,30.46,T,10.00,FEW
LGA,2026-05-23 15:51,57.00,45.00,9.00,60.00,30.46,T,10.00,BKN
LGA,2026-05-23 16:51,56.00,48.00,10.00,60.00,30.46,T,10.00,BKN
LGA,2026-05-23 17:51,54.00,44.00,11.00,70.00,30.47,T,10.00,FEW
LGA,2026-05-23 18:51,52.00,46.00,14.00,70.00,30.47,0.04,10.00,FEW
LGA,2026-05-23 19:51,52.00,48.00,11.00,80.00,30.48,0.06,5.00,BKN
LGA,2026-05-23 20:51,52.00,48.00,10.00,70.00,30.48,0.10,6.00,BKN
LGA,2026-05-23 21:51,52.00,48.00,13.00,90.00,30.47,0.10,4.00,SCT
LGA,2026-05-23 22:51,51.00,48.00,9.00,90.00,30.47,0.18,4.00,FEW
LGA,2026-05-23 23:51,51.00,48.00,9.00,80.00,30.46,0.16,5.00,FEW
LGA,2026-05-24 00:51,50.00,48.00,7.00,80.00,30.46,0.07,6.00,FEW
LGA,2026-05-24 01:51,51.00,48.00,8.00,70.00,30.46,0.04,9.00,FEW
LGA,2026-05-24 02:51,51.00,49.00,9.00,70.00,30.45,T,10.00,FEW
LGA,2026-05-24 03:51,51.00,49.00,12.00,70.00,30.44,T,6.00,BKN
LGA,2026-05-24 04:51,51.00,49.00,11.00,80.00,30.42,0.00,10.00,BKN
LGA,2026-05-24 05:51,51.00,49.00,12.00,60.00,30.40,0.02,10.00,BKN
LGA,2026-05-24 06:51,52.00,49.00,10.00,70.00,30.40,0.01,10.00,BKN
LGA,2026-05-24 07:51,51.00,49.00,11.00,80.00,30.38,0.03,10.00,BKN
LGA,2026-05-24 08:51,52.00,50.00,11.00,80.00,30.36,0.07,10.00,OVC
LGA,2026-05-24 09:51,52.00,50.00,10.00,70.00,30.36,0.08,9.00,OVC
LGA,2026-05-24 10:51,52.00,50.00,10.00,80.00,30.37,0.10,2.50,BKN
LGA,2026-05-24 11:51,53.00,51.00,10.00,80.00,30.37,0.12,2.50,BKN
LGA,2026-05-24 12:51,53.00,51.00,9.00,60.00,30.37,0.06,3.00,BKN
LGA,2026-05-24 13:51,54.00,52.00,9.00,60.00,30.36,0.20,2.00,BKN
LGA,2026-05-24 14:51,55.00,53.00,9.00,60.00,30.34,0.14,2.00,SCT
LGA,2026-05-24 15:51,55.00,53.00,8.00,30.00,30.34,0.04,2.00,BKN
LGA,2026-05-24 16:51,55.00,54.00,13.00,50.00,30.31,0.05,2.00,BKN
LGA,2026-05-24 17:51,56.00,54.00,13.00,40.00,30.29,0.03,2.00,BKN
LGA,2026-05-24 18:51,56.00,54.00,14.00,50.00,30.27,0.01,2.00,BKN
LGA,2026-05-24 19:51,57.00,55.00,14.00,50.00,30.26,0.00,2.00,BKN
LGA,2026-05-24 20:51,56.00,55.00,15.00,50.00,30.25,0.00,1.50,BKN
LGA,2026-05-24 21:51,57.00,54.00,14.00,50.00,30.23,0.00,1.50,BKN
LGA,2026-05-24 22:51,56.00,54.00,11.00,40.00,30.21,T,1.50,BKN
LGA,2026-05-24 23:51,56.00,54.00,9.00,40.00,30.21,T,6.00,BKN
LGA,2026-05-25 00:51,56.00,54.00,10.00,40.00,30.21,T,6.00,BKN
LGA,2026-05-25 01:51,56.00,54.00,9.00,40.00,30.21,T,6.00,BKN
LGA,2026-05-25 02:51,55.00,54.00,11.00,50.00,30.19,T,6.00,BKN
LGA,2026-05-25 03:51,55.00,55.00,8.00,70.00,30.17,T,5.00,BKN
LGA,2026-05-25 04:51,55.00,55.00,6.00,50.00,30.15,T,5.00,BKN
LGA,2026-05-25 05:51,55.00,54.00,7.00,20.00,30.13,0.03,1.00,OVC
LGA,2026-05-25 06:51,55.00,54.00,9.00,40.00,30.10,0.01,5.00,BKN
LGA,2026-05-25 07:51,55.00,55.00,6.00,40.00,30.09,T,3.00,BKN
LGA,2026-05-25 08:51,56.00,55.00,6.00,40.00,30.09,0.00,4.00,BKN
LGA,2026-05-25 09:51,56.00,55.00,0.00,0.00,30.08,0.00,4.00,BKN
LGA,2026-05-25 10:51,56.00,55.00,3.00,290.00,30.09,T,3.00,BKN
LGA,2026-05-25 11:51,56.00,56.00,0.00,0.00,30.09,0.13,1.50,BKN
LGA,2026-05-25 12:51,58.00,57.00,0.00,0.00,30.10,0.05,2.50,BKN
LGA,2026-05-25 13:51,59.00,57.00,3.00,320.00,30.09,0.02,5.00,BKN
LGA,2026-05-25 14:51,61.00,58.00,3.00,310.00,30.09,T,5.00,BKN
LGA,2026-05-25 15:51,64.00,60.00,4.00,220.00,30.08,T,7.00,SCT
LGA,2026-05-25 16:51,65.00,60.00,5.00,230.00,30.07,0.00,7.00,SCT
LGA,2026-05-25 17:51,67.00,60.00,4.00,310.00,30.06,0.00,10.00,FEW
LGA,2026-05-25 18:51,70.00,61.00,4.00,300.00,30.05,0.00,10.00,FEW
LGA,2026-05-25 19:51,73.00,62.00,0.00,0.00,30.04,0.00,10.00,SCT
LGA,2026-05-25 20:51,74.00,62.00,3.00,320.00,30.03,0.00,10.00,FEW
LGA,2026-05-25 21:51,75.00,61.00,3.00,270.00,30.02,0.00,10.00,FEW
LGA,2026-05-25 22:51,73.00,63.00,8.00,160.00,30.03,0.00,10.00,FEW
LGA,2026-05-25 23:51,72.00,63.00,9.00,200.00,30.05,0.00,10.00,FEW
LGA,2026-05-26 00:51,71.00,64.00,8.00,190.00,30.05,0.00,10.00,FEW
LGA,2026-05-26 01:51,70.00,64.00,7.00,200.00,30.07,0.00,10.00,FEW
LGA,2026-05-26 02:51,69.00,64.00,0.00,0.00,30.07,0.00,10.00,FEW
LGA,2026-05-26 03:51,69.00,64.00,3.00,220.00,30.07,0.00,10.00,FEW
LGA,2026-05-26 04:51,68.00,64.00,3.00,310.00,30.06,0.00,10.00,BKN
LGA,2026-05-26 05:51,65.00,62.00,4.00,330.00,30.05,0.00,10.00,BKN
LGA,2026-05-26 06:51,63.00,60.00,0.00,0.00,30.05,0.00,10.00,BKN
LGA,2026-05-26 07:51,60.00,59.00,4.00,40.00,30.06,0.00,10.00,BKN
LGA,2026-05-26 08:51,62.00,58.00,3.00,10.00,30.07,0.00,10.00,BKN
LGA,2026-05-26 09:51,60.00,57.00,0.00,0.00,30.08,0.00,10.00,FEW
LGA,2026-05-26 10:51,62.00,56.00,4.00,40.00,30.11,0.00,10.00,FEW
LGA,2026-05-26 11:51,67.00,54.00,5.00,M,30.11,0.00,10.00,FEW
LGA,2026-05-26 12:51,69.00,54.00,3.00,350.00,30.12,0.00,10.00,FEW
LGA,2026-05-26 13:51,71.00,52.00,6.00,60.00,30.13,0.00,10.00,FEW
LGA,2026-05-26 14:51,73.00,51.00,6.00,90.00,30.13,0.00,10.00,FEW
LGA,2026-05-26 15:51,74.00,52.00,5.00,30.00,30.12,0.00,10.00,FEW
LGA,2026-05-26 16:51,76.00,53.00,4.00,20.00,30.10,0.00,10.00,FEW
LGA,2026-05-26 17:51,78.00,52.00,5.00,70.00,30.08,0.00,10.00,FEW
LGA,2026-05-26 18:51,80.00,53.00,10.00,170.00,30.06,0.00,10.00,FEW
LGA,2026-05-26 19:51,80.00,52.00,9.00,140.00,30.04,0.00,10.00,FEW
LGA,2026-05-26 20:51,80.00,49.00,9.00,180.00,30.03,0.00,10.00,FEW
LGA,2026-05-26 21:51,76.00,49.00,12.00,170.00,30.02,0.00,10.00,FEW
LGA,2026-05-26 22:51,73.00,51.00,11.00,170.00,30.01,0.00,10.00,FEW
LGA,2026-05-26 23:51,71.00,52.00,8.00,180.00,30.01,0.00,10.00,BKN
LGA,2026-05-27 00:51,70.00,51.00,10.00,180.00,30.01,0.00,10.00,BKN
LGA,2026-05-27 01:51,69.00,55.00,7.00,190.00,30.01,0.00,10.00,BKN
LGA,2026-05-27 02:51,69.00,57.00,5.00,200.00,29.99,0.00,10.00,BKN
LGA,2026-05-27 03:51,71.00,56.00,7.00,210.00,29.98,0.00,10.00,BKN
LGA,2026-05-27 04:51,72.00,56.00,8.00,230.00,29.96,0.00,10.00,BKN
LGA,2026-05-27 05:51,72.00,56.00,7.00,210.00,29.95,0.00,10.00,BKN
LGA,2026-05-27 06:51,72.00,55.00,5.00,210.00,29.93,0.00,10.00,BKN
LGA,2026-05-27 07:51,71.00,56.00,4.00,190.00,29.93,0.00,10.00,BKN
LGA,2026-05-27 08:51,71.00,58.00,5.00,220.00,29.92,0.00,10.00,BKN
LGA,2026-05-27 09:51,70.00,58.00,7.00,200.00,29.93,0.00,10.00,FEW
LGA,2026-05-27 10:51,70.00,60.00,7.00,200.00,29.92,0.00,10.00,SCT
LGA,2026-05-27 11:51,72.00,61.00,8.00,210.00,29.91,0.00,10.00,SCT
LGA,2026-05-27 12:51,74.00,62.00,5.00,260.00,29.90,0.00,10.00,SCT
LGA,2026-05-27 13:51,76.00,63.00,6.00,250.00,29.89,0.00,10.00,SCT
LGA,2026-05-27 14:51,76.00,63.00,6.00,280.00,29.88,0.00,10.00,FEW
LGA,2026-05-27 15:51,78.00,64.00,5.00,M,29.86,T,10.00,SCT
LGA,2026-05-27 16:51,77.00,64.00,12.00,200.00,29.84,0.00,10.00,FEW
LGA,2026-05-27 17:51,78.00,63.00,11.00,230.00,29.82,0.00,10.00,FEW
LGA,2026-05-27 18:51,80.00,62.00,7.00,230.00,29.80,0.00,10.00,FEW
LGA,2026-05-27 19:51,82.00,61.00,8.00,220.00,29.76,0.00,10.00,FEW
LGA,2026-05-27 20:51,83.00,61.00,11.00,210.00,29.75,0.00,10.00,FEW
LGA,2026-05-27 21:51,84.00,61.00,10.00,220.00,29.74,0.00,10.00,FEW
LGA,2026-05-27 22:51,83.00,62.00,9.00,220.00,29.73,0.00,10.00,FEW
LGA,2026-05-27 23:51,82.00,61.00,7.00,220.00,29.73,0.00,10.00,FEW
LGA,2026-05-28 00:51,80.00,60.00,11.00,240.00,29.73,0.00,10.00,FEW
LGA,2026-05-28 01:51,80.00,61.00,12.00,260.00,29.74,0.00,10.00,FEW
LGA,2026-05-28 02:51,78.00,62.00,11.00,290.00,29.75,0.00,10.00,FEW
LGA,2026-05-28 03:51,77.00,52.00,11.00,330.00,29.77,T,10.00,FEW
LGA,2026-05-28 04:51,74.00,48.00,12.00,310.00,29.76,0.00,10.00,SCT
LGA,2026-05-28 05:51,73.00,49.00,7.00,340.00,29.77,0.00,10.00,SCT
LGA,2026-05-28 06:51,72.00,50.00,9.00,330.00,29.77,0.00,10.00,BKN
LGA,2026-05-28 07:51,70.00,50.00,11.00,330.00,29.77,0.00,10.00,BKN
LGA,2026-05-28 08:51,69.00,50.00,11.00,360.00,29.79,0.00,10.00,FEW
LGA,2026-05-28 09:51,68.00,51.00,7.00,340.00,29.80,0.00,10.00,FEW
LGA,2026-05-28 10:51,68.00,51.00,9.00,340.00,29.82,0.00,10.00,FEW
LGA,2026-05-28 11:51,68.00,52.00,8.00,320.00,29.84,0.00,10.00,FEW
LGA,2026-05-28 12:51,70.00,51.00,9.00,320.00,29.84,0.00,10.00,FEW
LGA,2026-05-28 13:51,71.00,50.00,11.00,10.00,29.85,0.00,10.00,BKN
LGA,2026-05-28 14:51,74.00,51.00,10.00,350.00,29.85,0.00,10.00,SCT
LGA,2026-05-28 15:51,75.00,52.00,8.00,50.00,29.84,0.00,10.00,SCT
LGA,2026-05-28 16:51,73.00,51.00,10.00,30.00,29.83,0.00,10.00,SCT
LGA,2026-05-28 17:51,70.00,54.00,9.00,30.00,29.84,T,10.00,SCT
LGA,2026-05-28 18:51,73.00,50.00,10.00,30.00,29.84,T,10.00,FEW
LGA,2026-05-28 19:51,72.00,47.00,16.00,320.00,29.85,0.00,10.00,FEW
LGA,2026-05-28 20:51,70.00,50.00,13.00,360.00,29.87,0.00,10.00,FEW
LGA,2026-05-28 21:51,70.00,48.00,14.00,340.00,29.88,0.00,10.00,FEW
LGA,2026-05-28 22:51,69.00,48.00,16.00,10.00,29.89,T,10.00,SCT
LGA,2026-05-28 23:51,68.00,49.00,12.00,340.00,29.91,0.00,10.00,FEW
LGA,2026-05-29 00:51,67.00,48.00,13.00,330.00,29.92,0.00,10.00,FEW
LGA,2026-05-29 01:51,66.00,47.00,13.00,330.00,29.95,0.00,10.00,FEW
LGA,2026-05-29 02:51,65.00,46.00,13.00,330.00,29.97,0.00,10.00,FEW
LGA,2026-05-29 03:51,63.00,46.00,12.00,330.00,29.96,0.00,10.00,CLR
LGA,2026-05-29 04:51,63.00,46.00,10.00,340.00,29.97,0.00,10.00,CLR
LGA,2026-05-29 05:51,62.00,47.00,8.00,330.00,29.97,0.00,10.00,CLR
LGA,2026-05-29 06:51,61.00,47.00,7.00,310.00,29.97,0.00,10.00,FEW
LGA,2026-05-29 07:51,60.00,47.00,10.00,320.00,29.97,0.00,10.00,SCT
LGA,2026-05-29 08:51,60.00,48.00,13.00,320.00,29.96,0.00,10.00,FEW
LGA,2026-05-29 09:51,59.00,47.00,10.00,320.00,29.97,0.00,10.00,FEW
LGA,2026-05-29 10:51,59.00,47.00,10.00,300.00,29.98,0.00,10.00,FEW
LGA,2026-05-29 11:51,60.00,46.00,9.00,310.00,29.99,0.00,10.00,FEW
LGA,2026-05-29 12:51,62.00,47.00,5.00,320.00,29.99,0.00,10.00,BKN
LGA,2026-05-29 13:51,65.00,48.00,7.00,310.00,29.97,0.00,10.00,SCT
LGA,2026-05-29 14:51,68.00,45.00,7.00,310.00,29.96,0.00,10.00,FEW
LGA,2026-05-29 15:51,70.00,40.00,8.00,310.00,29.93,0.00,10.00,FEW
LGA,2026-05-29 16:51,72.00,38.00,12.00,320.00,29.90,0.00,10.00,FEW
LGA,2026-05-29 17:51,74.00,41.00,7.00,280.00,29.87,0.00,10.00,FEW
LGA,2026-05-29 18:51,76.00,41.00,6.00,M,29.83,0.00,10.00,FEW
LGA,2026-05-29 19:51,77.00,44.00,3.00,240.00,29.80,0.00,10.00,FEW
LGA,2026-05-29 20:51,78.00,43.00,5.00,M,29.78,0.00,10.00,FEW
LGA,2026-05-29 21:51,74.00,49.00,11.00,170.00,29.76,0.00,10.00,FEW
LGA,2026-05-29 22:51,74.00,48.00,8.00,230.00,29.74,0.00,10.00,FEW
LGA,2026-05-29 23:51,73.00,50.00,10.00,210.00,29.72,0.00,10.00,FEW
LGA,2026-05-30 00:51,75.00,46.00,11.00,240.00,29.71,0.00,10.00,FEW
LGA,2026-05-30 01:51,74.00,47.00,11.00,220.00,29.71,0.00,10.00,FEW
LGA,2026-05-30 02:51,73.00,47.00,12.00,220.00,29.70,0.00,10.00,SCT
LGA,2026-05-30 03:51,72.00,50.00,10.00,230.00,29.68,0.00,10.00,BKN
LGA,2026-05-30 04:51,70.00,50.00,13.00,220.00,29.67,0.00,10.00,BKN
LGA,2026-05-30 05:51,71.00,48.00,10.00,250.00,29.66,0.00,10.00,SCT
LGA,2026-05-30 06:51,66.00,46.00,18.00,320.00,29.68,0.00,10.00,SCT
LGA,2026-05-30 07:51,62.00,38.00,20.00,330.00,29.71,0.00,10.00,SCT
LGA,2026-05-30 08:51,57.00,38.00,15.00,330.00,29.73,0.00,10.00,FEW
LGA,2026-05-30 09:51,56.00,39.00,20.00,320.00,29.75,0.00,10.00,FEW
LGA,2026-05-30 10:51,55.00,37.00,13.00,320.00,29.78,0.00,10.00,FEW
LGA,2026-05-30 11:51,56.00,39.00,25.00,320.00,29.79,0.00,10.00,FEW
LGA,2026-05-30 12:51,57.00,40.00,21.00,320.00,29.81,0.00,10.00,FEW
LGA,2026-05-30 13:51,59.00,41.00,16.00,350.00,29.83,0.00,10.00,BKN
LGA,2026-05-30 14:51,57.00,41.00,18.00,350.00,29.87,T,10.00,FEW
LGA,2026-05-30 15:51,58.00,39.00,20.00,360.00,29.90,0.00,10.00,SCT
LGA,2026-05-30 16:51,58.00,40.00,22.00,20.00,29.93,0.00,10.00,SCT
LGA,2026-05-30 17:51,57.00,42.00,18.00,350.00,29.96,T,10.00,SCT
LGA,2026-05-30 18:51,57.00,40.00,17.00,10.00,29.98,0.00,10.00,BKN
LGA,2026-05-30 19:51,57.00,42.00,12.00,20.00,29.98,0.00,10.00,BKN
LGA,2026-05-30 20:51,59.00,42.00,14.00,20.00,30.00,0.00,10.00,BKN
LGA,2026-05-30 21:51,61.00,41.00,12.00,40.00,30.01,0.00,10.00,SCT
LGA,2026-05-30 22:51,60.00,43.00,9.00,70.00,30.02,0.00,10.00,FEW
LGA,2026-05-30 23:51,58.00,42.00,6.00,70.00,30.04,0.00,10.00,FEW
LGA,2026-06-01 00:51,72.00,40.00,6.00,340.00,29.86,0.00,10.00,BKN
LGA,2026-06-01 01:51,71.00,40.00,5.00,340.00,29.88,0.00,10.00,SCT
LGA,2026-06-01 02:51,70.00,41.00,5.00,340.00,29.89,0.00,10.00,BKN
LGA,2026-06-01 03:51,68.00,45.00,11.00,40.00,29.91,0.00,10.00,BKN
LGA,2026-06-01 04:51,63.00,52.00,8.00,60.00,29.93,0.00,10.00,BKN
LGA,2026-06-01 05:51,63.00,48.00,9.00,80.00,29.93,0.00,10.00,BKN
LGA,2026-06-01 06:51,61.00,52.00,4.00,60.00,29.92,T,10.00,BKN
LGA,2026-06-01 07:51,60.00,52.00,4.00,40.00,29.91,T,10.00,BKN
LGA,2026-06-01 08:51,61.00,49.00,0.00,0.00,29.90,T,10.00,FEW
LGA,2026-06-01 09:51,61.00,48.00,3.00,150.00,29.90,0.00,10.00,BKN
LGA,2026-06-01 10:51,62.00,48.00,0.00,0.00,29.92,0.00,10.00,FEW
LGA,2026-06-01 11:51,64.00,50.00,5.00,20.00,29.94,0.00,10.00,FEW
LGA,2026-06-01 12:51,65.00,52.00,0.00,0.00,29.95,0.00,10.00,FEW
LGA,2026-06-01 13:51,67.00,50.00,10.00,60.00,29.97,0.00,10.00,FEW
LGA,2026-06-01 14:51,68.00,49.00,11.00,80.00,29.98,0.00,10.00,SCT
LGA,2026-06-01 15:51,68.00,49.00,12.00,50.00,30.00,0.00,10.00,SCT
LGA,2026-06-01 16:51,68.00,47.00,11.00,50.00,30.01,0.00,10.00,SCT
LGA,2026-06-01 17:51,68.00,48.00,12.00,40.00,30.02,0.00,10.00,SCT
LGA,2026-06-01 18:51,69.00,48.00,14.00,50.00,30.04,0.00,10.00,SCT
LGA,2026-06-01 19:51,68.00,47.00,15.00,50.00,30.05,0.00,10.00,SCT
LGA,2026-06-01 20:51,68.00,47.00,13.00,50.00,30.06,0.00,10.00,SCT
LGA,2026-06-01 21:51,67.00,47.00,13.00,50.00,30.08,0.00,10.00,SCT
LGA,2026-06-01 22:51,63.00,49.00,11.00,130.00,30.10,0.00,10.00,FEW
LGA,2026-06-01 23:51,61.00,48.00,10.00,150.00,30.12,0.00,10.00,FEW
LGA,2026-06-02 00:51,59.00,47.00,9.00,130.00,30.14,0.00,10.00,FEW
LGA,2026-06-02 01:51,58.00,46.00,7.00,140.00,30.16,0.00,10.00,FEW
LGA,2026-06-02 02:51,57.00,46.00,6.00,130.00,30.17,0.00,10.00,FEW
LGA,2026-06-02 03:51,56.00,46.00,5.00,130.00,30.18,0.00,10.00,FEW
LGA,2026-06-02 04:51,56.00,47.00,3.00,180.00,30.18,0.00,10.00,FEW
LGA,2026-06-02 05:51,56.00,47.00,0.00,0.00,30.18,0.00,10.00,FEW
LGA,2026-06-02 06:51,55.00,48.00,0.00,0.00,30.18,0.00,10.00,CLR
LGA,2026-06-02 07:51,55.00,47.00,3.00,230.00,30.17,0.00,10.00,CLR
LGA,2026-06-02 08:51,56.00,48.00,5.00,290.00,30.16,0.00,10.00,CLR
LGA,2026-06-02 09:51,57.00,48.00,3.00,270.00,30.18,0.00,10.00,FEW
LGA,2026-06-02 10:51,57.00,48.00,6.00,310.00,30.19,0.00,10.00,FEW
LGA,2026-06-02 11:51,59.00,48.00,8.00,310.00,30.19,0.00,10.00,FEW
LGA,2026-06-02 12:51,63.00,48.00,9.00,310.00,30.19,0.00,10.00,FEW
LGA,2026-06-02 13:51,67.00,46.00,7.00,320.00,30.19,0.00,10.00,FEW
LGA,2026-06-02 14:51,70.00,42.00,6.00,330.00,30.18,0.00,10.00,FEW
LGA,2026-06-02 15:51,72.00,38.00,14.00,10.00,30.17,0.00,10.00,FEW
LGA,2026-06-02 16:51,73.00,40.00,14.00,20.00,30.15,0.00,10.00,FEW
LGA,2026-06-02 17:51,74.00,40.00,15.00,360.00,30.13,0.00,10.00,SCT
LGA,2026-06-02 18:51,75.00,38.00,12.00,350.00,30.12,0.00,10.00,SCT
LGA,2026-06-02 19:51,76.00,38.00,9.00,360.00,30.11,0.00,10.00,SCT
LGA,2026-06-02 20:51,76.00,40.00,8.00,20.00,30.11,0.00,10.00,FEW
LGA,2026-06-02 21:51,75.00,39.00,9.00,10.00,30.11,0.00,10.00,FEW
LGA,2026-06-02 22:51,75.00,41.00,5.00,20.00,30.11,0.00,10.00,FEW
LGA,2026-06-02 23:51,74.00,41.00,4.00,30.00,30.11,0.00,10.00,FEW
LGA,2026-06-03 00:51,74.00,38.00,3.00,50.00,30.12,0.00,10.00,FEW
LGA,2026-06-03 01:51,75.00,39.00,3.00,230.00,30.13,0.00,10.00,BKN
LGA,2026-06-03 02:51,73.00,41.00,7.00,210.00,30.14,0.00,10.00,FEW
LGA,2026-06-03 03:51,71.00,43.00,7.00,350.00,30.14,0.00,10.00,FEW
LGA,2026-06-03 04:51,70.00,44.00,6.00,330.00,30.14,0.00,10.00,BKN
LGA,2026-06-03 05:51,69.00,43.00,5.00,350.00,30.15,0.00,10.00,SCT
LGA,2026-06-03 06:51,67.00,42.00,4.00,10.00,30.15,0.00,10.00,SCT
LGA,2026-06-03 07:51,66.00,42.00,4.00,10.00,30.16,0.00,10.00,FEW
LGA,2026-06-03 08:51,65.00,43.00,3.00,50.00,30.16,0.00,10.00,FEW
LGA,2026-06-03 09:51,65.00,46.00,0.00,0.00,30.17,0.00,10.00,FEW
LGA,2026-06-03 10:51,67.00,43.00,3.00,30.00,30.18,0.00,10.00,FEW
LGA,2026-06-03 11:51,71.00,42.00,7.00,10.00,30.20,0.00,10.00,FEW
LGA,2026-06-03 12:51,73.00,41.00,8.00,350.00,30.21,0.00,10.00,FEW
LGA,2026-06-03 13:51,77.00,39.00,8.00,20.00,30.21,0.00,10.00,FEW
LGA,2026-06-03 14:51,78.00,38.00,9.00,30.00,30.21,0.00,10.00,FEW
LGA,2026-06-03 15:51,78.00,38.00,10.00,20.00,30.20,0.00,10.00,FEW
LGA,2026-06-03 16:51,80.00,39.00,9.00,20.00,30.20,0.00,10.00,FEW
LGA,2026-06-03 17:51,81.00,37.00,8.00,350.00,30.18,0.00,10.00,FEW
LGA,2026-06-03 18:51,82.00,39.00,6.00,40.00,30.17,0.00,10.00,FEW
LGA,2026-06-03 19:51,83.00,39.00,7.00,40.00,30.15,0.00,10.00,FEW
LGA,2026-06-03 20:51,83.00,39.00,7.00,90.00,30.14,0.00,10.00,CLR
LGA,2026-06-03 21:51,79.00,41.00,11.00,160.00,30.13,0.00,10.00,CLR
LGA,2026-06-03 22:51,76.00,41.00,13.00,190.00,30.14,0.00,10.00,CLR
LGA,2026-06-03 23:51,72.00,44.00,11.00,180.00,30.15,0.00,10.00,CLR
LGA,2026-06-04 00:51,72.00,39.00,11.00,180.00,30.16,0.00,10.00,CLR
LGA,2026-06-04 01:51,71.00,41.00,7.00,170.00,30.17,0.00,10.00,CLR
LGA,2026-06-04 02:51,71.00,42.00,7.00,190.00,30.18,0.00,10.00,CLR
LGA,2026-06-04 03:51,71.00,40.00,5.00,210.00,30.17,0.00,10.00,CLR
LGA,2026-06-04 04:51,71.00,37.00,6.00,230.00,30.16,0.00,10.00,FEW
LGA,2026-06-04 05:51,70.00,36.00,4.00,240.00,30.16,0.00,10.00,CLR
LGA,2026-06-04 06:51,70.00,35.00,7.00,220.00,30.15,0.00,10.00,FEW
LGA,2026-06-04 07:51,70.00,38.00,5.00,220.00,30.13,0.00,10.00,CLR
LGA,2026-06-04 08:51,68.00,40.00,0.00,0.00,30.13,0.00,10.00,CLR
LGA,2026-06-04 09:51,67.00,43.00,0.00,0.00,30.14,0.00,10.00,CLR
LGA,2026-06-04 10:51,66.00,49.00,0.00,0.00,30.15,0.00,10.00,FEW
LGA,2026-06-04 11:51,69.00,48.00,0.00,0.00,30.16,0.00,10.00,FEW
LGA,2026-06-04 12:51,72.00,50.00,0.00,0.00,30.16,0.00,10.00,FEW
LGA,2026-06-04 13:51,75.00,52.00,5.00,360.00,30.16,0.00,10.00,FEW
LGA,2026-06-04 14:51,78.00,50.00,4.00,80.00,30.15,0.00,10.00,FEW
LGA,2026-06-04 15:51,81.00,45.00,5.00,320.00,30.13,0.00,10.00,FEW
LGA,2026-06-04 16:51,84.00,43.00,4.00,M,30.11,0.00,10.00,SCT
LGA,2026-06-04 17:51,85.00,42.00,4.00,M,30.08,0.00,10.00,SCT
LGA,2026-06-04 18:51,86.00,35.00,7.00,330.00,30.07,0.00,10.00,BKN
LGA,2026-06-04 19:51,86.00,42.00,4.00,160.00,30.05,0.00,10.00,BKN
LGA,2026-06-04 20:51,80.00,53.00,11.00,160.00,30.04,0.00,10.00,BKN
